"theta1","theta2","theta3","theta4","theta5"
0.4499991000018,0.0499999000002,9.99998000004e-07,9.99998000004e-07,0.499999000002
0.499999000002,0.0499999000002,9.99998000004e-07,9.99998000004e-07,0.4499991000018
0.5499989000022,0.0499999000002,9.99998000004e-07,9.99998000004e-07,0.3999992000016
0.5999988000024,0.0499999000002,9.99998000004e-07,9.99998000004e-07,0.3499993000014
0.6499987000026,0.0499999000002,9.99998000004e-07,9.99998000004e-07,0.2999994000012
0.6999986000028,0.0499999000002,9.99998000004e-07,9.99998000004e-07,0.249999500001
0.749998500003,0.0499999000002,9.99998000004e-07,9.99998000004e-07,0.1999996000008
0.7999984000032,0.0499999000002,9.99998000004e-07,9.99998000004e-07,0.1499997000006
0.8499983000034,0.0499999000002,9.99998000004e-07,9.99998000004e-07,0.0999998000003999
0.8999982000036,0.0499999000002,9.99998000004e-07,9.99998000004e-07,0.0499999000001999
0.94999715000855,0.04999985000045,9.99997000009e-07,9.99997000009e-07,9.99997000009e-07
9.99997000009e-07,0.0999997000009,9.99997000009e-07,9.99997000009e-07,0.8999973000081
0.0499999000002,0.0999998000004,9.99998000004e-07,9.99998000004e-07,0.8499983000034
0.0999998000004,0.0999998000004,9.99998000004e-07,9.99998000004e-07,0.7999984000032
0.1499997000006,0.0999998000004,9.99998000004e-07,9.99998000004e-07,0.749998500003
0.1999996000008,0.0999998000004,9.99998000004e-07,9.99998000004e-07,0.6999986000028
0.249999500001,0.0999998000004,9.99998000004e-07,9.99998000004e-07,0.6499987000026
0.2999994000012,0.0999998000004,9.99998000004e-07,9.99998000004e-07,0.5999988000024
0.3499993000014,0.0999998000004,9.99998000004e-07,9.99998000004e-07,0.5499989000022
0.3999992000016,0.0999998000004,9.99998000004e-07,9.99998000004e-07,0.499999000002
0.4499991000018,0.0999998000004,9.99998000004e-07,9.99998000004e-07,0.4499991000018
0.499999000002,0.0999998000004,9.99998000004e-07,9.99998000004e-07,0.3999992000016
0.5499989000022,0.0999998000004,9.99998000004e-07,9.99998000004e-07,0.3499993000014
0.5999988000024,0.0999998000004,9.99998000004e-07,9.99998000004e-07,0.2999994000012
0.6499987000026,0.0999998000004,9.99998000004e-07,9.99998000004e-07,0.249999500001
0.6999986000028,0.0999998000004,9.99998000004e-07,9.99998000004e-07,0.1999996000008
0.749998500003,0.0999998000004,9.99998000004e-07,9.99998000004e-07,0.1499997000006
0.7999984000032,0.0999998000004,9.99998000004e-07,9.99998000004e-07,0.0999998000004
0.8499983000034,0.0999998000004,9.99998000004e-07,9.99998000004e-07,0.0499999000001999
0.8999973000081,0.0999997000009,9.99997000009e-07,9.99997000009e-07,9.99997000009e-07
9.99997000009e-07,0.14999955000135,9.99997000009e-07,9.99997000009e-07,0.84999745000765
0.0499999000002,0.1499997000006,9.99998000004e-07,9.99998000004e-07,0.7999984000032
0.0999998000004,0.1499997000006,9.99998000004e-07,9.99998000004e-07,0.749998500003
0.1499997000006,0.1499997000006,9.99998000004e-07,9.99998000004e-07,0.6999986000028
0.1999996000008,0.1499997000006,9.99998000004e-07,9.99998000004e-07,0.6499987000026
0.249999500001,0.1499997000006,9.99998000004e-07,9.99998000004e-07,0.5999988000024
0.2999994000012,0.1499997000006,9.99998000004e-07,9.99998000004e-07,0.5499989000022
0.3499993000014,0.1499997000006,9.99998000004e-07,9.99998000004e-07,0.499999000002
0.3999992000016,0.1499997000006,9.99998000004e-07,9.99998000004e-07,0.4499991000018
0.4499991000018,0.1499997000006,9.99998000004e-07,9.99998000004e-07,0.3999992000016
0.499999000002,0.1499997000006,9.99998000004e-07,9.99998000004e-07,0.3499993000014
0.5499989000022,0.1499997000006,9.99998000004e-07,9.99998000004e-07,0.2999994000012
0.5999988000024,0.1499997000006,9.99998000004e-07,9.99998000004e-07,0.249999500001
0.6499987000026,0.1499997000006,9.99998000004e-07,9.99998000004e-07,0.1999996000008
0.6999986000028,0.1499997000006,9.99998000004e-07,9.99998000004e-07,0.1499997000006
0.749998500003,0.1499997000006,9.99998000004e-07,9.99998000004e-07,0.0999998000004
0.7999984000032,0.1499997000006,9.99998000004e-07,9.99998000004e-07,0.0499999000001999
0.84999745000765,0.14999955000135,9.99997000009e-07,9.99997000009e-07,9.99997000009e-07
9.99997000009e-07,0.1999994000018,9.99997000009e-07,9.99997000009e-07,0.7999976000072
0.0499999000002,0.1999996000008,9.99998000004e-07,9.99998000004e-07,0.749998500003
0.0999998000004,0.1999996000008,9.99998000004e-07,9.99998000004e-07,0.6999986000028
0.1499997000006,0.1999996000008,9.99998000004e-07,9.99998000004e-07,0.6499987000026
0.1999996000008,0.1999996000008,9.99998000004e-07,9.99998000004e-07,0.5999988000024
0.249999500001,0.1999996000008,9.99998000004e-07,9.99998000004e-07,0.5499989000022
0.2999994000012,0.1999996000008,9.99998000004e-07,9.99998000004e-07,0.499999000002
0.3499993000014,0.1999996000008,9.99998000004e-07,9.99998000004e-07,0.4499991000018
0.3999992000016,0.1999996000008,9.99998000004e-07,9.99998000004e-07,0.3999992000016
0.4499991000018,0.1999996000008,9.99998000004e-07,9.99998000004e-07,0.3499993000014
0.499999000002,0.1999996000008,9.99998000004e-07,9.99998000004e-07,0.2999994000012
0.5499989000022,0.1999996000008,9.99998000004e-07,9.99998000004e-07,0.249999500001
0.5999988000024,0.1999996000008,9.99998000004e-07,9.99998000004e-07,0.1999996000008
0.6499987000026,0.1999996000008,9.99998000004e-07,9.99998000004e-07,0.1499997000006
0.6999986000028,0.1999996000008,9.99998000004e-07,9.99998000004e-07,0.0999998000003999
0.749998500003,0.1999996000008,9.99998000004e-07,9.99998000004e-07,0.0499999000002
0.7999976000072,0.1999994000018,9.99997000009e-07,9.99997000009e-07,9.99997000009e-07
9.99997000009e-07,0.24999925000225,9.99997000009e-07,9.99997000009e-07,0.74999775000675
0.0499999000002,0.249999500001,9.99998000004e-07,9.99998000004e-07,0.6999986000028
0.0999998000004,0.249999500001,9.99998000004e-07,9.99998000004e-07,0.6499987000026
0.1499997000006,0.249999500001,9.99998000004e-07,9.99998000004e-07,0.5999988000024
0.1999996000008,0.249999500001,9.99998000004e-07,9.99998000004e-07,0.5499989000022
0.249999500001,0.249999500001,9.99998000004e-07,9.99998000004e-07,0.499999000002
0.2999994000012,0.249999500001,9.99998000004e-07,9.99998000004e-07,0.4499991000018
0.3499993000014,0.249999500001,9.99998000004e-07,9.99998000004e-07,0.3999992000016
0.3999992000016,0.249999500001,9.99998000004e-07,9.99998000004e-07,0.3499993000014
0.4499991000018,0.249999500001,9.99998000004e-07,9.99998000004e-07,0.2999994000012
0.499999000002,0.249999500001,9.99998000004e-07,9.99998000004e-07,0.249999500001
0.5499989000022,0.249999500001,9.99998000004e-07,9.99998000004e-07,0.1999996000008
0.5999988000024,0.249999500001,9.99998000004e-07,9.99998000004e-07,0.1499997000006
0.6499987000026,0.249999500001,9.99998000004e-07,9.99998000004e-07,0.0999998000004
0.6999986000028,0.249999500001,9.99998000004e-07,9.99998000004e-07,0.0499999000001999
0.74999775000675,0.24999925000225,9.99997000009e-07,9.99997000009e-07,9.99997000009e-07
9.99997000009e-07,0.2999991000027,9.99997000009e-07,9.99997000009e-07,0.6999979000063
0.0499999000002,0.2999994000012,9.99998000004e-07,9.99998000004e-07,0.6499987000026
0.0999998000004,0.2999994000012,9.99998000004e-07,9.99998000004e-07,0.5999988000024
0.1499997000006,0.2999994000012,9.99998000004e-07,9.99998000004e-07,0.5499989000022
0.1999996000008,0.2999994000012,9.99998000004e-07,9.99998000004e-07,0.499999000002
0.249999500001,0.2999994000012,9.99998000004e-07,9.99998000004e-07,0.4499991000018
0.2999994000012,0.2999994000012,9.99998000004e-07,9.99998000004e-07,0.3999992000016
0.3499993000014,0.2999994000012,9.99998000004e-07,9.99998000004e-07,0.3499993000014
0.3999992000016,0.2999994000012,9.99998000004e-07,9.99998000004e-07,0.2999994000012
0.4499991000018,0.2999994000012,9.99998000004e-07,9.99998000004e-07,0.249999500001
0.499999000002,0.2999994000012,9.99998000004e-07,9.99998000004e-07,0.1999996000008
0.5499989000022,0.2999994000012,9.99998000004e-07,9.99998000004e-07,0.1499997000006
0.5999988000024,0.2999994000012,9.99998000004e-07,9.99998000004e-07,0.0999998000003999
0.6499987000026,0.2999994000012,9.99998000004e-07,9.99998000004e-07,0.0499999000001999
0.6999979000063,0.2999991000027,9.99997000009e-07,9.99997000009e-07,9.99997000009e-07
9.99997000009e-07,0.34999895000315,9.99997000009e-07,9.99997000009e-07,0.64999805000585
0.0499999000002,0.3499993000014,9.99998000004e-07,9.99998000004e-07,0.5999988000024
0.0999998000004,0.3499993000014,9.99998000004e-07,9.99998000004e-07,0.5499989000022
0.1499997000006,0.3499993000014,9.99998000004e-07,9.99998000004e-07,0.499999000002
0.1999996000008,0.3499993000014,9.99998000004e-07,9.99998000004e-07,0.4499991000018
0.249999500001,0.3499993000014,9.99998000004e-07,9.99998000004e-07,0.3999992000016
0.2999994000012,0.3499993000014,9.99998000004e-07,9.99998000004e-07,0.3499993000014
0.3499993000014,0.3499993000014,9.99998000004e-07,9.99998000004e-07,0.2999994000012
0.3999992000016,0.3499993000014,9.99998000004e-07,9.99998000004e-07,0.249999500001
0.4499991000018,0.3499993000014,9.99998000004e-07,9.99998000004e-07,0.1999996000008
0.499999000002,0.3499993000014,9.99998000004e-07,9.99998000004e-07,0.1499997000006
0.5499989000022,0.3499993000014,9.99998000004e-07,9.99998000004e-07,0.0999998000003999
0.5999988000024,0.3499993000014,9.99998000004e-07,9.99998000004e-07,0.0499999000001998
0.64999805000585,0.34999895000315,9.99997000009e-07,9.99997000009e-07,9.99997000009e-07
9.99997000009e-07,0.3999988000036,9.99997000009e-07,9.99997000009e-07,0.5999982000054
0.0499999000002,0.3999992000016,9.99998000004e-07,9.99998000004e-07,0.5499989000022
0.0999998000004,0.3999992000016,9.99998000004e-07,9.99998000004e-07,0.499999000002
0.1499997000006,0.3999992000016,9.99998000004e-07,9.99998000004e-07,0.4499991000018
0.1999996000008,0.3999992000016,9.99998000004e-07,9.99998000004e-07,0.3999992000016
0.249999500001,0.3999992000016,9.99998000004e-07,9.99998000004e-07,0.3499993000014
0.2999994000012,0.3999992000016,9.99998000004e-07,9.99998000004e-07,0.2999994000012
0.3499993000014,0.3999992000016,9.99998000004e-07,9.99998000004e-07,0.249999500001
0.3999992000016,0.3999992000016,9.99998000004e-07,9.99998000004e-07,0.1999996000008
0.4499991000018,0.3999992000016,9.99998000004e-07,9.99998000004e-07,0.1499997000006
0.499999000002,0.3999992000016,9.99998000004e-07,9.99998000004e-07,0.0999998000004
0.5499989000022,0.3999992000016,9.99998000004e-07,9.99998000004e-07,0.0499999000001999
0.5999982000054,0.3999988000036,9.99997000009e-07,9.99997000009e-07,9.99997000009e-07
9.99997000009e-07,0.44999865000405,9.99997000009e-07,9.99997000009e-07,0.54999835000495
0.0499999000002,0.4499991000018,9.99998000004e-07,9.99998000004e-07,0.499999000002
0.0999998000004,0.4499991000018,9.99998000004e-07,9.99998000004e-07,0.4499991000018
0.1499997000006,0.4499991000018,9.99998000004e-07,9.99998000004e-07,0.3999992000016
0.1999996000008,0.4499991000018,9.99998000004e-07,9.99998000004e-07,0.3499993000014
0.249999500001,0.4499991000018,9.99998000004e-07,9.99998000004e-07,0.2999994000012
0.2999994000012,0.4499991000018,9.99998000004e-07,9.99998000004e-07,0.249999500001
0.3499993000014,0.4499991000018,9.99998000004e-07,9.99998000004e-07,0.1999996000008
0.3999992000016,0.4499991000018,9.99998000004e-07,9.99998000004e-07,0.1499997000006
0.4499991000018,0.4499991000018,9.99998000004e-07,9.99998000004e-07,0.0999998000004
0.499999000002,0.4499991000018,9.99998000004e-07,9.99998000004e-07,0.0499999000002
0.54999835000495,0.44999865000405,9.99997000009e-07,9.99997000009e-07,9.99997000009e-07
9.99997000009e-07,0.4999985000045,9.99997000009e-07,9.99997000009e-07,0.4999985000045
0.0499999000002,0.499999000002,9.99998000004e-07,9.99998000004e-07,0.4499991000018
0.0999998000004,0.499999000002,9.99998000004e-07,9.99998000004e-07,0.3999992000016
0.1499997000006,0.499999000002,9.99998000004e-07,9.99998000004e-07,0.3499993000014
0.1999996000008,0.499999000002,9.99998000004e-07,9.99998000004e-07,0.2999994000012
0.249999500001,0.499999000002,9.99998000004e-07,9.99998000004e-07,0.249999500001
0.2999994000012,0.499999000002,9.99998000004e-07,9.99998000004e-07,0.1999996000008
0.3499993000014,0.499999000002,9.99998000004e-07,9.99998000004e-07,0.1499997000006
0.3999992000016,0.499999000002,9.99998000004e-07,9.99998000004e-07,0.0999998000004
0.4499991000018,0.499999000002,9.99998000004e-07,9.99998000004e-07,0.0499999000002
0.4999985000045,0.4999985000045,9.99997000009e-07,9.99997000009e-07,9.99997000009e-07
9.99997000009e-07,0.54999835000495,9.99997000009e-07,9.99997000009e-07,0.44999865000405
0.0499999000002,0.5499989000022,9.99998000004e-07,9.99998000004e-07,0.3999992000016
0.0999998000004,0.5499989000022,9.99998000004e-07,9.99998000004e-07,0.3499993000014
0.1499997000006,0.5499989000022,9.99998000004e-07,9.99998000004e-07,0.2999994000012
0.1999996000008,0.5499989000022,9.99998000004e-07,9.99998000004e-07,0.249999500001
0.249999500001,0.5499989000022,9.99998000004e-07,9.99998000004e-07,0.1999996000008
0.2999994000012,0.5499989000022,9.99998000004e-07,9.99998000004e-07,0.1499997000006
0.3499993000014,0.5499989000022,9.99998000004e-07,9.99998000004e-07,0.0999998000003999
0.3999992000016,0.5499989000022,9.99998000004e-07,9.99998000004e-07,0.0499999000001999
0.44999865000405,0.54999835000495,9.99997000009e-07,9.99997000009e-07,9.99997000009e-07
9.99997000009e-07,0.5999982000054,9.99997000009e-07,9.99997000009e-07,0.3999988000036
0.0499999000002,0.5999988000024,9.99998000004e-07,9.99998000004e-07,0.3499993000014
0.0999998000004,0.5999988000024,9.99998000004e-07,9.99998000004e-07,0.2999994000012
0.1499997000006,0.5999988000024,9.99998000004e-07,9.99998000004e-07,0.249999500001
0.1999996000008,0.5999988000024,9.99998000004e-07,9.99998000004e-07,0.1999996000008
0.249999500001,0.5999988000024,9.99998000004e-07,9.99998000004e-07,0.1499997000006
0.2999994000012,0.5999988000024,9.99998000004e-07,9.99998000004e-07,0.0999998000003999
0.3499993000014,0.5999988000024,9.99998000004e-07,9.99998000004e-07,0.0499999000001998
0.3999988000036,0.5999982000054,9.99997000009e-07,9.99997000009e-07,9.99997000009e-07
9.99997000009e-07,0.64999805000585,9.99997000009e-07,9.99997000009e-07,0.34999895000315
0.0499999000002,0.6499987000026,9.99998000004e-07,9.99998000004e-07,0.2999994000012
0.0999998000004,0.6499987000026,9.99998000004e-07,9.99998000004e-07,0.249999500001
0.1499997000006,0.6499987000026,9.99998000004e-07,9.99998000004e-07,0.1999996000008
0.1999996000008,0.6499987000026,9.99998000004e-07,9.99998000004e-07,0.1499997000006
0.249999500001,0.6499987000026,9.99998000004e-07,9.99998000004e-07,0.0999998000004
0.2999994000012,0.6499987000026,9.99998000004e-07,9.99998000004e-07,0.0499999000001999
0.34999895000315,0.64999805000585,9.99997000009e-07,9.99997000009e-07,9.99997000009e-07
9.99997000009e-07,0.6999979000063,9.99997000009e-07,9.99997000009e-07,0.2999991000027
0.0499999000002,0.6999986000028,9.99998000004e-07,9.99998000004e-07,0.249999500001
0.0999998000004,0.6999986000028,9.99998000004e-07,9.99998000004e-07,0.1999996000008
0.1499997000006,0.6999986000028,9.99998000004e-07,9.99998000004e-07,0.1499997000006
0.1999996000008,0.6999986000028,9.99998000004e-07,9.99998000004e-07,0.0999998000003999
0.249999500001,0.6999986000028,9.99998000004e-07,9.99998000004e-07,0.0499999000001999
0.2999991000027,0.6999979000063,9.99997000009e-07,9.99997000009e-07,9.99997000009e-07
9.99997000009e-07,0.74999775000675,9.99997000009e-07,9.99997000009e-07,0.24999925000225
0.0499999000002,0.749998500003,9.99998000004e-07,9.99998000004e-07,0.1999996000008
0.0999998000004,0.749998500003,9.99998000004e-07,9.99998000004e-07,0.1499997000006
0.1499997000006,0.749998500003,9.99998000004e-07,9.99998000004e-07,0.0999998000004
0.1999996000008,0.749998500003,9.99998000004e-07,9.99998000004e-07,0.0499999000002
0.24999925000225,0.74999775000675,9.99997000009e-07,9.99997000009e-07,9.99997000009e-07
9.99997000009e-07,0.7999976000072,9.99997000009e-07,9.99997000009e-07,0.1999994000018
0.0499999000002,0.7999984000032,9.99998000004e-07,9.99998000004e-07,0.1499997000006
0.0999998000004,0.7999984000032,9.99998000004e-07,9.99998000004e-07,0.0999998000004
0.1499997000006,0.7999984000032,9.99998000004e-07,9.99998000004e-07,0.0499999000001999
0.1999994000018,0.7999976000072,9.99997000009e-07,9.99997000009e-07,9.99997000009e-07
9.99997000009e-07,0.84999745000765,9.99997000009e-07,9.99997000009e-07,0.14999955000135
0.0499999000002,0.8499983000034,9.99998000004e-07,9.99998000004e-07,0.0999998000003999
0.0999998000004,0.8499983000034,9.99998000004e-07,9.99998000004e-07,0.0499999000001999
0.14999955000135,0.84999745000765,9.99997000009e-07,9.99997000009e-07,9.99997000009e-07
9.99997000009e-07,0.8999973000081,9.99997000009e-07,9.99997000009e-07,0.0999997000009
0.0499999000002,0.8999982000036,9.99998000004e-07,9.99998000004e-07,0.0499999000001999
0.0999997000009,0.8999973000081,9.99997000009e-07,9.99997000009e-07,9.99997000009e-07
9.99997000009e-07,0.94999715000855,9.99997000009e-07,9.99997000009e-07,0.0499998500004499
0.04999985000045,0.94999715000855,9.99997000009e-07,9.99997000009e-07,9.99997000009e-07
9.99997000009e-07,0.999996000012,9.99997000009e-07,9.99997000009e-07,9.99997000009e-07
9.99997000009e-07,9.99997000009e-07,0.04999985000045,9.99997000009e-07,0.94999715000855
0.0499999000002,9.99998000004e-07,0.0499999000002,9.99998000004e-07,0.8999982000036
0.0999998000004,9.99998000004e-07,0.0499999000002,9.99998000004e-07,0.8499983000034
0.1499997000006,9.99998000004e-07,0.0499999000002,9.99998000004e-07,0.7999984000032
0.1999996000008,9.99998000004e-07,0.0499999000002,9.99998000004e-07,0.749998500003
0.249999500001,9.99998000004e-07,0.0499999000002,9.99998000004e-07,0.6999986000028
0.2999994000012,9.99998000004e-07,0.0499999000002,9.99998000004e-07,0.6499987000026
0.3499993000014,9.99998000004e-07,0.0499999000002,9.99998000004e-07,0.5999988000024
0.3999992000016,9.99998000004e-07,0.0499999000002,9.99998000004e-07,0.5499989000022
0.4499991000018,9.99998000004e-07,0.0499999000002,9.99998000004e-07,0.499999000002
0.499999000002,9.99998000004e-07,0.0499999000002,9.99998000004e-07,0.4499991000018
0.5499989000022,9.99998000004e-07,0.0499999000002,9.99998000004e-07,0.3999992000016
0.5999988000024,9.99998000004e-07,0.0499999000002,9.99998000004e-07,0.3499993000014
0.6499987000026,9.99998000004e-07,0.0499999000002,9.99998000004e-07,0.2999994000012
0.6999986000028,9.99998000004e-07,0.0499999000002,9.99998000004e-07,0.249999500001
0.749998500003,9.99998000004e-07,0.0499999000002,9.99998000004e-07,0.1999996000008
0.7999984000032,9.99998000004e-07,0.0499999000002,9.99998000004e-07,0.1499997000006
0.8499983000034,9.99998000004e-07,0.0499999000002,9.99998000004e-07,0.0999998000003999
0.8999982000036,9.99998000004e-07,0.0499999000002,9.99998000004e-07,0.0499999000001999
0.94999715000855,9.99997000009e-07,0.04999985000045,9.99997000009e-07,9.99997000009e-07
9.99998000004e-07,0.0499999000002,0.0499999000002,9.99998000004e-07,0.8999982000036
0.04999995000005,0.04999995000005,0.04999995000005,9.99999000001e-07,0.84999915000085
0.0999999000001,0.04999995000005,0.04999995000005,9.99999000001e-07,0.7999992000008
0.14999985000015,0.04999995000005,0.04999995000005,9.99999000001e-07,0.74999925000075
0.1999998000002,0.04999995000005,0.04999995000005,9.99999000001e-07,0.6999993000007
0.24999975000025,0.04999995000005,0.04999995000005,9.99999000001e-07,0.64999935000065
0.2999997000003,0.04999995000005,0.04999995000005,9.99999000001e-07,0.5999994000006
0.34999965000035,0.04999995000005,0.04999995000005,9.99999000001e-07,0.54999945000055
0.3999996000004,0.04999995000005,0.04999995000005,9.99999000001e-07,0.4999995000005
0.44999955000045,0.04999995000005,0.04999995000005,9.99999000001e-07,0.44999955000045
0.4999995000005,0.04999995000005,0.04999995000005,9.99999000001e-07,0.3999996000004
0.54999945000055,0.04999995000005,0.04999995000005,9.99999000001e-07,0.34999965000035
0.5999994000006,0.04999995000005,0.04999995000005,9.99999000001e-07,0.2999997000003
0.64999935000065,0.04999995000005,0.04999995000005,9.99999000001e-07,0.24999975000025
0.6999993000007,0.04999995000005,0.04999995000005,9.99999000001e-07,0.1999998000002
0.74999925000075,0.04999995000005,0.04999995000005,9.99999000001e-07,0.14999985000015
0.7999992000008,0.04999995000005,0.04999995000005,9.99999000001e-07,0.0999999000001
0.84999915000085,0.04999995000005,0.04999995000005,9.99999000001e-07,0.0499999500000499
0.8999982000036,0.0499999000002,0.0499999000002,9.99998000004e-07,9.99998000004e-07
9.99998000004e-07,0.0999998000004,0.0499999000002,9.99998000004e-07,0.8499983000034
0.04999995000005,0.0999999000001,0.04999995000005,9.99999000001e-07,0.7999992000008
0.0999999000001,0.0999999000001,0.04999995000005,9.99999000001e-07,0.74999925000075
0.14999985000015,0.0999999000001,0.04999995000005,9.99999000001e-07,0.6999993000007
0.1999998000002,0.0999999000001,0.04999995000005,9.99999000001e-07,0.64999935000065
0.24999975000025,0.0999999000001,0.04999995000005,9.99999000001e-07,0.5999994000006
0.2999997000003,0.0999999000001,0.04999995000005,9.99999000001e-07,0.54999945000055
0.34999965000035,0.0999999000001,0.04999995000005,9.99999000001e-07,0.4999995000005
0.3999996000004,0.0999999000001,0.04999995000005,9.99999000001e-07,0.44999955000045
0.44999955000045,0.0999999000001,0.04999995000005,9.99999000001e-07,0.3999996000004
0.4999995000005,0.0999999000001,0.04999995000005,9.99999000001e-07,0.34999965000035
0.54999945000055,0.0999999000001,0.04999995000005,9.99999000001e-07,0.2999997000003
0.5999994000006,0.0999999000001,0.04999995000005,9.99999000001e-07,0.24999975000025
0.64999935000065,0.0999999000001,0.04999995000005,9.99999000001e-07,0.1999998000002
0.6999993000007,0.0999999000001,0.04999995000005,9.99999000001e-07,0.14999985000015
0.74999925000075,0.0999999000001,0.04999995000005,9.99999000001e-07,0.0999999000001
0.7999992000008,0.0999999000001,0.04999995000005,9.99999000001e-07,0.0499999500000499
0.8499983000034,0.0999998000004,0.0499999000002,9.99998000004e-07,9.99998000004e-07
9.99998000004e-07,0.1499997000006,0.0499999000002,9.99998000004e-07,0.7999984000032
0.04999995000005,0.14999985000015,0.04999995000005,9.99999000001e-07,0.74999925000075
0.0999999000001,0.14999985000015,0.04999995000005,9.99999000001e-07,0.6999993000007
0.14999985000015,0.14999985000015,0.04999995000005,9.99999000001e-07,0.64999935000065
0.1999998000002,0.14999985000015,0.04999995000005,9.99999000001e-07,0.5999994000006
0.24999975000025,0.14999985000015,0.04999995000005,9.99999000001e-07,0.54999945000055
0.2999997000003,0.14999985000015,0.04999995000005,9.99999000001e-07,0.4999995000005
0.34999965000035,0.14999985000015,0.04999995000005,9.99999000001e-07,0.44999955000045
0.3999996000004,0.14999985000015,0.04999995000005,9.99999000001e-07,0.3999996000004
0.44999955000045,0.14999985000015,0.04999995000005,9.99999000001e-07,0.34999965000035
0.4999995000005,0.14999985000015,0.04999995000005,9.99999000001e-07,0.2999997000003
0.54999945000055,0.14999985000015,0.04999995000005,9.99999000001e-07,0.24999975000025
0.5999994000006,0.14999985000015,0.04999995000005,9.99999000001e-07,0.1999998000002
0.64999935000065,0.14999985000015,0.04999995000005,9.99999000001e-07,0.14999985000015
0.6999993000007,0.14999985000015,0.04999995000005,9.99999000001e-07,0.0999999000000999
0.74999925000075,0.14999985000015,0.04999995000005,9.99999000001e-07,0.0499999500000499
0.7999984000032,0.1499997000006,0.0499999000002,9.99998000004e-07,9.99998000004e-07
9.99998000004e-07,0.1999996000008,0.0499999000002,9.99998000004e-07,0.749998500003
0.04999995000005,0.1999998000002,0.04999995000005,9.99999000001e-07,0.6999993000007
0.0999999000001,0.1999998000002,0.04999995000005,9.99999000001e-07,0.64999935000065
0.14999985000015,0.1999998000002,0.04999995000005,9.99999000001e-07,0.5999994000006
0.1999998000002,0.1999998000002,0.04999995000005,9.99999000001e-07,0.54999945000055
0.24999975000025,0.1999998000002,0.04999995000005,9.99999000001e-07,0.4999995000005
0.2999997000003,0.1999998000002,0.04999995000005,9.99999000001e-07,0.44999955000045
0.34999965000035,0.1999998000002,0.04999995000005,9.99999000001e-07,0.3999996000004
0.3999996000004,0.1999998000002,0.04999995000005,9.99999000001e-07,0.34999965000035
0.44999955000045,0.1999998000002,0.04999995000005,9.99999000001e-07,0.2999997000003
0.4999995000005,0.1999998000002,0.04999995000005,9.99999000001e-07,0.24999975000025
0.54999945000055,0.1999998000002,0.04999995000005,9.99999000001e-07,0.1999998000002
0.5999994000006,0.1999998000002,0.04999995000005,9.99999000001e-07,0.14999985000015
