"V1","V2","V3","V4","V5"
0.990132476362502,0.00246688090937453,0.00246688090937453,0.00246688090937453,0.00246688090937453
0.990241714343153,0.00243957141421165,0.00243957141421165,0.00243957141421165,0.00243957141421165
0.990347164122299,0.00241320896942522,0.00241320896942522,0.00241320896942522,0.00241320896942522
0.990449036758448,0.00238774081038805,0.00238774081038805,0.00238774081038805,0.00238774081038805
0.990547527209852,0.00236311819753715,0.00236311819753715,0.00236311819753715,0.00236311819753715
0.990642815879843,0.0023392960300393,0.0023392960300393,0.0023392960300393,0.0023392960300393
0.990735069984655,0.00231623250383633,0.00231623250383633,0.00231623250383633,0.00231623250383633
0.99082444476733,0.00229388880816762,0.00229388880816762,0.00229388880816762,0.00229388880816762
0.99091108457778,0.00227222885555503,0.00227222885555503,0.00227222885555503,0.00227222885555503
0.9909951238361,0.00225121904097497,0.00225121904097497,0.00225121904097497,0.00225121904097497
0.991076687893758,0.00223082802656051,0.00223082802656051,0.00223082802656051,0.00223082802656051
0.99115589380522,0.0022110265486951,0.0022110265486951,0.0022110265486951,0.0022110265486951
0.991232851020814,0.00219178724479652,0.00219178724479652,0.00219178724479652,0.00219178724479652
0.991307662010164,0.0021730844974589,0.0021730844974589,0.0021730844974589,0.0021730844974589
0.991380422824266,0.00215489429393364,0.00215489429393364,0.00215489429393364,0.00215489429393364
0.991451223603214,0.00213719409919645,0.00213719409919645,0.00213719409919645,0.00213719409919645
0.991520149035702,0.00211996274107465,0.00211996274107465,0.00211996274107465,0.00211996274107465
0.991587278775586,0.00210318030610363,0.00210318030610363,0.00210318030610363,0.00210318030610363
0.99165268782021,0.00208682804494761,0.00208682804494761,0.00208682804494761,0.00208682804494761
0.991716446854545,0.00207088828636377,0.00207088828636377,0.00207088828636377,0.00207088828636377
0.991778622564751,0.00205534435881234,0.00205534435881234,0.00205534435881234,0.00205534435881234
0.991839277924311,0.00204018051892232,0.00204018051892232,0.00204018051892232,0.00204018051892232
0.991898472455539,0.00202538188611539,0.00202538188611539,0.00202538188611539,0.00202538188611539
0.991956262468916,0.00201093438277094,0.00201093438277094,0.00201093438277094,0.00201093438277094
0.992012701282457,0.00199682467938581,0.00199682467938581,0.00199682467938581,0.00199682467938581
0.992067839423028,0.00198304014424308,0.00198304014424308,0.00198304014424308,0.00198304014424308
0.992121724811366,0.00196956879715845,0.00196956879715845,0.00196956879715845,0.00196956879715845
0.992174402932323,0.00195639926691929,0.00195639926691929,0.00195639926691929,0.00195639926691929
0.992225916991708,0.00194352075207297,0.00194352075207297,0.00194352075207297,0.00194352075207297
0.99227630806097,0.00193092298475743,0.00193092298475743,0.00193092298475743,0.00193092298475743
0.992325615210805,0.00191859619729879,0.00191859619729879,0.00191859619729879,0.00191859619729879
0.992373875634682,0.00190653109132943,0.00190653109132943,0.00190653109132943,0.00190653109132943
0.992421124763182,0.00189471880920463,0.00189471880920463,0.00189471880920463,0.00189471880920463
0.992467396369926,0.00188315090751842,0.00188315090751842,0.00188315090751842,0.00188315090751842
0.992512722669845,0.00187181933253872,0.00187181933253872,0.00187181933253872,0.00187181933253872
0.992557134410401,0.00186071639739969,0.00186071639739969,0.00186071639739969,0.00186071639739969
0.992600660956382,0.00184983476090442,0.00184983476090442,0.00184983476090442,0.00184983476090442
0.992643330368778,0.00183916740780555,0.00183916740780555,0.00183916740780555,0.00183916740780555
0.992685169478227,0.00182870763044333,0.00182870763044333,0.00182870763044333,0.00182870763044333
0.992726203953471,0.00181844901163222,0.00181844901163222,0.00181844901163222,0.00181844901163222
0.992766458365213,0.00180838540869685,0.00180838540869685,0.00180838540869685,0.00180838540869685
0.992805956245731,0.00179851093856724,0.00179851093856724,0.00179851093856724,0.00179851093856724
0.992844720144595,0.00178881996385116,0.00178881996385116,0.00178881996385116,0.00178881996385116
0.992882771680764,0.00177930707980893,0.00177930707980893,0.00177930707980893,0.00177930707980893
0.992920131591351,0.00176996710216221,0.00176996710216221,0.00176996710216221,0.00176996710216221
0.992956819777302,0.00176079505567453,0.00176079505567453,0.00176079505567453,0.00176079505567453
0.992992855346214,0.00175178616344642,0.00175178616344642,0.00175178616344642,0.00175178616344642
0.993028256652508,0.00174293583687289,0.00174293583687289,0.00174293583687289,0.00174293583687289
0.993063041335138,0.0017342396662154,0.0017342396662154,0.0017342396662154,0.0017342396662154
0.993097226353023,0.00172569341174436,0.00172569341174436,0.00172569341174436,0.00172569341174436
0.993130828018353,0.00171729299541173,0.00171729299541173,0.00171729299541173,0.00171729299541173
0.993163862027933,0.00170903449301683,0.00170903449301683,0.00170903449301683,0.00170903449301683
0.993196343492676,0.00170091412683093,0.00170091412683093,0.00170091412683093,0.00170091412683093
0.993228286965402,0.00169292825864949,0.00169292825864949,0.00169292825864949,0.00169292825864949
0.993259706467029,0.00168507338324282,0.00168507338324282,0.00168507338324282,0.00168507338324282
0.993290615511286,0.00167734612217858,0.00167734612217858,0.00167734612217858,0.00167734612217858
0.993321027128034,0.00166974321799141,0.00166974321799141,0.00166974321799141,0.00166974321799141
0.993350953885293,0.00166226152867675,0.00166226152867675,0.00166226152867675,0.00166226152867675
0.993380407910048,0.00165489802248798,0.00165489802248798,0.00165489802248798,0.00165489802248798
0.993409400907932,0.00164764977301711,0.00164764977301711,0.00164764977301711,0.00164764977301711
0.993437944181836,0.00164051395454111,0.00164051395454111,0.00164051395454111,0.00164051395454111
0.993466048649532,0.00163348783761696,0.00163348783761696,0.00163348783761696,0.00163348783761696
0.99349372486036,0.00162656878490996,0.00162656878490996,0.00162656878490996,0.00162656878490996
0.993520983011037,0.00161975424724081,0.00161975424724081,0.00161975424724081,0.00161975424724081
0.993547832960648,0.00161304175983801,0.00161304175983801,0.00161304175983801,0.00161304175983801
0.993574284244868,0.00160642893878311,0.00160642893878311,0.00160642893878311,0.00160642893878311
0.993600346089451,0.0015999134776372,0.0015999134776372,0.0015999134776372,0.0015999134776372
0.993626027423049,0.00159349314423785,0.00159349314423785,0.00159349314423785,0.00159349314423785
0.993651336889375,0.00158716577765633,0.00158716577765633,0.00158716577765633,0.00158716577765633
0.993676282858777,0.00158092928530579,0.00158092928530579,0.00158092928530579,0.00158092928530579
0.993700873439234,0.00157478164019163,0.00157478164019163,0.00157478164019163,0.00157478164019163
0.993725116486817,0.00156872087829584,0.00156872087829584,0.00156872087829584,0.00156872087829584
0.99374901961565,0.00156274509608763,0.00156274509608763,0.00156274509608763,0.00156274509608763
0.993772590207387,0.00155685244815335,0.00155685244815335,0.00155685244815335,0.00155685244815335
0.993795835420245,0.00155104114493882,0.00155104114493882,0.00155104114493882,0.00155104114493882
0.993818762197608,0.00154530945059793,0.00154530945059793,0.00154530945059793,0.00154530945059793
0.993841377276233,0.00153965568094168,0.00153965568094168,0.00153965568094168,0.00153965568094168
0.993863687194072,0.00153407820148207,0.00153407820148207,0.00153407820148207,0.00153407820148207
0.993885698297737,0.00152857542556573,0.00152857542556573,0.00152857542556573,0.00152857542556573
0.99390741674963,0.00152314581259253,0.00152314581259253,0.00152314581259253,0.00152314581259253
0.993928848534742,0.0015177878663146,0.0015177878663146,0.0015177878663146,0.0015177878663146
0.993949999467154,0.0015125001332114,0.0015125001332114,0.0015125001332114,0.0015125001332114
0.993970875196252,0.00150728120093704,0.00150728120093704,0.00150728120093704,0.00150728120093704
0.993991481212656,0.00150212969683599,0.00150212969683599,0.00150212969683599,0.00150212969683599
0.994011822853906,0.00149704428652358,0.00149704428652358,0.00149704428652358,0.00149704428652358
0.994031905309888,0.00149202367252811,0.00149202367252811,0.00149202367252811,0.00149202367252811
0.994051733628034,0.00148706659299138,0.00148706659299138,0.00148706659299138,0.00148706659299138
0.994071312718302,0.00148217182042464,0.00148217182042464,0.00148217182042464,0.00148217182042464
0.994090647357931,0.00147733816051725,0.00147733816051725,0.00147733816051725,0.00147733816051725
0.994109742196018,0.00147256445099542,0.00147256445099542,0.00147256445099542,0.00147256445099542
0.994128601757886,0.00146784956052859,0.00146784956052859,0.00146784956052859,0.00146784956052859
0.994147230449276,0.00146319238768103,0.00146319238768103,0.00146319238768103,0.00146319238768103
0.994165632560374,0.00145859185990653,0.00145859185990653,0.00145859185990653,0.00145859185990653
0.994183812269663,0.00145404693258414,0.00145404693258414,0.00145404693258414,0.00145404693258414
0.994201773647628,0.00144955658809294,0.00144955658809294,0.00144955658809294,0.00144955658809294
0.994219520660304,0.00144511983492391,0.00144511983492391,0.00144511983492391,0.00144511983492391
0.994237057172691,0.00144073570682737,0.00144073570682737,0.00144073570682737,0.00144073570682737
0.994254386952024,0.00143640326199413,0.00143640326199413,0.00143640326199413,0.00143640326199413
0.994271513670925,0.00143212158226881,0.00143212158226881,0.00143212158226881,0.00143212158226881
0.994288440910424,0.00142788977239396,0.00142788977239396,0.00142788977239396,0.00142788977239396
0.994305172162866,0.00142370695928341,0.00142370695928341,0.00142370695928341,0.00142370695928341
0.994321710834705,0.0014195722913237,0.0014195722913237,0.0014195722913237,0.0014195722913237
0.994338060249191,0.00141548493770214,0.00141548493770214,0.00141548493770214,0.00141548493770214
0.994354223648958,0.00141144408776042,0.00141144408776042,0.00141144408776042,0.00141144408776042
0.99437020419851,0.00140744895037257,0.00140744895037257,0.00140744895037257,0.00140744895037257
0.994386004986615,0.0014034987533463,0.0014034987533463,0.0014034987533463,0.0014034987533463
0.994401629028614,0.00139959274284654,0.00139959274284654,0.00139959274284654,0.00139959274284654
0.994417079268639,0.00139573018284029,0.00139573018284029,0.00139573018284029,0.00139573018284029
0.994432358581752,0.00139191035456189,0.00139191035456189,0.00139191035456189,0.00139191035456189
0.994447469776009,0.00138813255599779,0.00138813255599779,0.00138813255599779,0.00138813255599779
0.99446241559444,0.00138439610138991,0.00138439610138991,0.00138439610138991,0.00138439610138991
0.994477198716972,0.00138070032075698,0.00138070032075698,0.00138070032075698,0.00138070032075698
0.994491821762268,0.00137704455943294,0.00137704455943294,0.00137704455943294,0.00137704455943294
0.994506287289513,0.00137342817762175,0.00137342817762175,0.00137342817762175,0.00137342817762175
0.994520597800128,0.0013698505499679,0.0013698505499679,0.0013698505499679,0.0013698505499679
0.994534755739432,0.00136631106514202,0.00136631106514202,0.00136631106514202,0.00136631106514202
0.994548763498237,0.00136280912544089,0.00136280912544089,0.00136280912544089,0.00136280912544089
0.994562623414394,0.00135934414640138,0.00135934414640138,0.00135934414640138,0.00135934414640138
0.99457633777429,0.00135591555642756,0.00135591555642756,0.00135591555642756,0.00135591555642756
0.994589908814277,0.00135252279643068,0.00135252279643068,0.00135252279643068,0.00135252279643068
0.994603338722075,0.00134916531948133,0.00134916531948133,0.00134916531948133,0.00134916531948133
0.994616629638107,0.00134584259047336,0.00134584259047336,0.00134584259047336,0.00134584259047336
0.994629783656804,0.00134255408579908,0.00134255408579908,0.00134255408579908,0.00134255408579908
0.994642802827859,0.00133929929303535,0.00133929929303535,0.00133929929303535,0.00133929929303535
0.99465568915744,0.00133607771064001,0.00133607771064001,0.00133607771064001,0.00133607771064001
0.994668444609367,0.00133288884765836,0.00133288884765836,0.00133288884765836,0.00133288884765836
0.994681071106243,0.00132973222343931,0.00132973222343931,0.00132973222343931,0.00132973222343931
0.994693570530557,0.00132660736736065,0.00132660736736065,0.00132660736736065,0.00132660736736065
0.994705944725746,0.00132351381856339,0.00132351381856339,0.00132351381856339,0.00132351381856339
0.994718195497222,0.00132045112569451,0.00132045112569451,0.00132045112569451,0.00132045112569451
0.994730324613368,0.00131741884665803,0.00131741884665803,0.00131741884665803,0.00131741884665803
0.994742333806504,0.001314416548374,0.001314416548374,0.001314416548374,0.001314416548374
0.99475422477382,0.00131144380654506,0.00131144380654506,0.00131144380654506,0.00131144380654506
0.994765999178278,0.00130850020543044,0.00130850020543044,0.00130850020543044,0.00130850020543044
0.994777658649492,0.00130558533762694,0.00130558533762694,0.00130558533762694,0.00130558533762694
0.994789204784573,0.00130269880385682,0.00130269880385682,0.00130269880385682,0.00130269880385682
0.994800639148951,0.00129984021276216,0.00129984021276216,0.00129984021276216,0.00129984021276216
0.994811963277178,0.00129700918070559,0.00129700918070559,0.00129700918070559,0.00129700918070559
0.994823178673691,0.00129420533157716,0.00129420533157716,0.00129420533157716,0.00129420533157716
0.994834286813572,0.00129142829660703,0.00129142829660703,0.00129142829660703,0.00129142829660703
0.994845289143265,0.00128867771418383,0.00128867771418383,0.00128867771418383,0.00128867771418383
0.994856187081286,0.00128595322967853,0.00128595322967853,0.00128595322967853,0.00128595322967853
0.994866982018906,0.00128325449527353,0.00128325449527353,0.00128325449527353,0.00128325449527353
0.994877675320812,0.00128058116979692,0.00128058116979692,0.00128058116979692,0.00128058116979692
0.994888268325754,0.00127793291856155,0.00127793291856155,0.00127793291856155,0.00127793291856155
0.994898762347164,0.00127530941320888,0.00127530941320888,0.00127530941320888,0.00127530941320888
0.99490915867377,0.00127271033155748,0.00127271033155748,0.00127271033155748,0.00127271033155748
0.994919458570177,0.00127013535745582,0.00127013535745582,0.00127013535745582,0.00127013535745582
0.994929663277442,0.0012675841806394,0.0012675841806394,0.0012675841806394,0.0012675841806394
0.994939774013632,0.00126505649659201,0.00126505649659201,0.00126505649659201,0.00126505649659201
0.994949791974356,0.00126255200641095,0.00126255200641095,0.00126255200641095,0.00126255200641095
0.994959718333296,0.00126007041667608,0.00126007041667608,0.00126007041667608,0.00126007041667608
0.994969554242709,0.00125761143932262,0.00125761143932262,0.00125761143932262,0.00125761143932262
0.99497930083393,0.00125517479151756,0.00125517479151756,0.00125517479151756,0.00125517479151756
0.994988959217842,0.00125276019553946,0.00125276019553946,0.00125276019553946,0.00125276019553946
0.994998530485353,0.00125036737866172,0.00125036737866172,0.00125036737866172,0.00125036737866172
0.995008015707844,0.00124799607303904,0.00124799607303904,0.00124799607303904,0.00124799607303904
0.995017415937612,0.00124564601559701,0.00124564601559701,0.00124564601559701,0.00124564601559701
0.995026732208301,0.0012433169479248,0.0012433169479248,0.0012433169479248,0.0012433169479248
0.995035965535317,0.00124100861617072,0.00124100861617072,0.00124100861617072,0.00124100861617072
0.995045116916237,0.0012387207709407,0.0012387207709407,0.0012387207709407,0.0012387207709407
0.995054187331202,0.00123645316719947,0.00123645316719947,0.00123645316719947,0.00123645316719947
0.995063177743302,0.00123420556417445,0.00123420556417445,0.00123420556417445,0.00123420556417445
0.995072089098951,0.00123197772526218,0.00123197772526218,0.00123197772526218,0.00123197772526218
0.995080922328251,0.00122976941793733,0.00122976941793733,0.00122976941793733,0.00122976941793733
0.995089678345344,0.00122758041366401,0.00122758041366401,0.00122758041366401,0.00122758041366401
0.995098358048762,0.00122541048780957,0.00122541048780957,0.00122541048780957,0.00122541048780957
0.995106962321758,0.0012232594195606,0.0012232594195606,0.0012232594195606,0.0012232594195606
0.995115492032636,0.00122112699184108,0.00122112699184108,0.00122112699184108,0.00122112699184108
0.995123948035069,0.0012190129912328,0.0012190129912328,0.0012190129912328,0.0012190129912328
0.995132331168409,0.00121691720789774,0.00121691720789774,0.00121691720789774,0.00121691720789774
0.99514064225799,0.00121483943550254,0.00121483943550254,0.00121483943550254,0.00121483943550254
0.995148882115421,0.0012127794711448,0.0012127794711448,0.0012127794711448,0.0012127794711448
0.995157051538874,0.00121073711528144,0.00121073711528144,0.00121073711528144,0.00121073711528144
0.995165151313365,0.00120871217165869,0.00120871217165869,0.00120871217165869,0.00120871217165869
0.995173182211024,0.00120670444724406,0.00120670444724406,0.00120670444724406,0.00120670444724406
0.995181144991361,0.00120471375215986,0.00120471375215986,0.00120471375215986,0.00120471375215986
0.995189040401526,0.0012027398996185,0.0012027398996185,0.0012027398996185,0.0012027398996185
0.995196869176562,0.00120078270585938,0.00120078270585938,0.00120078270585938,0.00120078270585938
0.995204632039651,0.00119884199008734,0.00119884199008734,0.00119884199008734,0.00119884199008734
0.99521232970235,0.00119691757441263,0.00119691757441263,0.00119691757441263,0.00119691757441263
0.99521996286483,0.00119500928379246,0.00119500928379246,0.00119500928379246,0.00119500928379246
0.995227532216105,0.00119311694597383,0.00119311694597383,0.00119311694597383,0.00119311694597383
0.995235038434248,0.00119124039143791,0.00119124039143791,0.00119124039143791,0.00119124039143791
0.995242482186617,0.00118937945334568,0.00118937945334568,0.00118937945334568,0.00118937945334568
0.99524986413006,0.00118753396748492,0.00118753396748492,0.00118753396748492,0.00118753396748492
0.995257184911126,0.00118570377221854,0.00118570377221854,0.00118570377221854,0.00118570377221854
0.995264445166264,0.00118388870843405,0.00118388870843405,0.00118388870843405,0.00118388870843405
0.995271645522023,0.0011820886194943,0.0011820886194943,0.0011820886194943,0.0011820886194943
0.995278786595242,0.00118030335118942,0.00118030335118942,0.00118030335118942,0.00118030335118942
0.995285868993241,0.00117853275168986,0.00117853275168986,0.00117853275168986,0.00117853275168986
0.995292893313998,0.00117677667150055,0.00117677667150055,0.00117677667150055,0.00117677667150055
0.995299860146335,0.00117503496341616,0.00117503496341616,0.00117503496341616,0.00117503496341616
0.99530677007009,0.00117330748247739,0.00117330748247739,0.00117330748247739,0.00117330748247739
0.995313623656287,0.00117159408592829,0.00117159408592829,0.00117159408592829,0.00117159408592829
0.995320421467302,0.0011698946331746,0.0011698946331746,0.0011698946331746,0.0011698946331746
0.995327164057028,0.00116820898574297,0.00116820898574297,0.00116820898574297,0.00116820898574297
0.995333851971035,0.00116653700724126,0.00116653700724126,0.00116653700724126,0.00116653700724126
0.995340485746722,0.00116487856331963,0.00116487856331963,0.00116487856331963,0.00116487856331963
0.99534706591347,0.00116323352163257,0.00116323352163257,0.00116323352163257,0.00116323352163257
0.995353592992793,0.0011616017518018,0.0011616017518018,0.0011616017518018,0.0011616017518018
0.99536006749848,0.00115998312538002,0.00115998312538002,0.00115998312538002,0.00115998312538002
0.995366489936738,0.00115837751581544,0.00115837751581544,0.00115837751581544,0.00115837751581544
0.995372860806331,0.00115678479841716,0.00115678479841716,0.00115678479841716,0.00115678479841716
0.995379180598715,0.00115520485032131,0.00115520485032131,0.00115520485032131,0.00115520485032131
0.995385449798168,0.00115363755045791,0.00115363755045791,0.00115363755045791,0.00115363755045791
0.995391668881926,0.00115208277951851,0.00115208277951851,0.00115208277951851,0.00115208277951851
0.995397838320302,0.00115054041992457,0.00115054041992457,0.00115054041992457,0.00115054041992457
0.995403958576814,0.00114901035579648,0.00114901035579648,0.00114901035579648,0.00114901035579648
0.995410030108307,0.00114749247292326,0.00114749247292326,0.00114749247292326,0.00114749247292326
0.995416053365068,0.00114598665873302,0.00114598665873302,0.00114598665873302,0.00114598665873302
0.995422028790944,0.00114449280226395,0.00114449280226395,0.00114449280226395,0.00114449280226395
0.995427956823456,0.00114301079413599,0.00114301079413599,0.00114301079413599,0.00114301079413599
0.995433837893907,0.00114154052652315,0.00114154052652315,0.00114154052652315,0.00114154052652315
0.995439672427495,0.00114008189312634,0.00114008189312634,0.00114008189312634,0.00114008189312634
0.995445460843412,0.00113863478914688,0.00113863478914688,0.00113863478914688,0.00113863478914688
0.995451203554958,0.00113719911126052,0.00113719911126052,0.00113719911126052,0.00113719911126052
0.995456900969632,0.00113577475759202,0.00113577475759202,0.00113577475759202,0.00113577475759202
0.995462553489239,0.00113436162769028,0.00113436162769028,0.00113436162769028,0.00113436162769028
0.995468161509984,0.00113295962250402,0.00113295962250402,0.00113295962250402,0.00113295962250402
0.995473725422568,0.00113156864435792,0.00113156864435792,0.00113156864435792,0.00113156864435792
0.995479245612283,0.0011301885969293,0.0011301885969293,0.0011301885969293,0.0011301885969293
0.995484722459099,0.0011288193852253,0.0011288193852253,0.0011288193852253,0.0011288193852253
0.995490156337758,0.0011274609155605,0.0011274609155605,0.0011274609155605,0.0011274609155605
0.99549554761786,0.00112611309553502,0.00112611309553502,0.00112611309553502,0.00112611309553502
0.995500896663948,0.00112477583401309,0.00112477583401309,0.00112477583401309,0.00112477583401309
0.995506203835592,0.00112344904110205,0.00112344904110205,0.00112344904110205,0.00112344904110205
0.995511469487473,0.00112213262813178,0.00112213262813178,0.00112213262813178,0.00112213262813178
0.995516693969462,0.00112082650763453,0.00112082650763453,0.00112082650763453,0.00112082650763453
0.995521877626699,0.00111953059332524,0.00111953059332524,0.00111953059332524,0.00111953059332524
0.995527020799671,0.00111824480008215,0.00111824480008215,0.00111824480008215,0.00111824480008215
0.995532123824288,0.00111696904392792,0.00111696904392792,0.00111696904392792,0.00111696904392792
0.995537187031956,0.00111570324201102,0.00111570324201102,0.00111570324201102,0.00111570324201102
0.99554221074965,0.00111444731258758,0.00111444731258758,0.00111444731258758,0.00111444731258758
0.995547195299986,0.00111320117500356,0.00111320117500356,0.00111320117500356,0.00111320117500356
0.995552141001291,0.0011119647496773,0.0011119647496773,0.0011119647496773,0.0011119647496773
0.99555704816767,0.00111073795808241,0.00111073795808241,0.00111073795808241,0.00111073795808241
0.995561917109076,0.00110952072273097,0.00110952072273097,0.00110952072273097,0.00110952072273097
0.995566748131371,0.00110831296715714,0.00110831296715714,0.00110831296715714,0.00110831296715714
0.995571541536396,0.001107114615901,0.001107114615901,0.001107114615901,0.001107114615901
0.995576297622029,0.00110592559449279,0.00110592559449279,0.00110592559449279,0.00110592559449279
0.99558101668225,0.00110474582943741,0.00110474582943741,0.00110474582943741,0.00110474582943741
0.995585699007203,0.00110357524819919,0.00110357524819919,0.00110357524819919,0.00110357524819919
0.995590344883252,0.00110241377918711,0.00110241377918711,0.00110241377918711,0.00110241377918711
0.99559495459304,0.00110126135174007,0.00110126135174007,0.00110126135174007,0.00110126135174007
0.995599528415549,0.00110011789611269,0.00110011789611269,0.00110011789611269,0.00110011789611269
0.995604066626155,0.00109898334346119,0.00109898334346119,0.00109898334346119,0.00109898334346119
0.995608569496681,0.00109785762582967,0.00109785762582967,0.00109785762582967,0.00109785762582967
0.995613037295454,0.00109674067613657,0.00109674067613657,0.00109674067613657,0.00109674067613657
0.995617470287354,0.00109563242816144,0.00109563242816144,0.00109563242816144,0.00109563242816144
0.995621868733872,0.00109453281653196,0.00109453281653196,0.00109453281653196,0.00109453281653196
0.995626232893155,0.00109344177671115,0.00109344177671115,0.00109344177671115,0.00109344177671115
0.99563056302006,0.00109235924498491,0.00109235924498491,0.00109235924498491,0.00109235924498491
0.995634859366201,0.00109128515844972,0.00109128515844972,0.00109128515844972,0.00109128515844972
0.995639122179998,0.00109021945500061,0.00109021945500061,0.00109021945500061,0.00109021945500061
0.995643351706723,0.00108916207331936,0.00108916207331936,0.00108916207331936,0.00108916207331936
0.995647548188549,0.00108811295286288,0.00108811295286288,0.00108811295286288,0.00108811295286288
0.995651711864593,0.00108707203385184,0.00108707203385184,0.00108707203385184,0.00108707203385184
0.995655842970962,0.00108603925725955,0.00108603925725955,0.00108603925725955,0.00108603925725955
0.995659941740796,0.00108501456480094,0.00108501456480094,0.00108501456480094,0.00108501456480094
0.995664008404313,0.00108399789892183,0.00108399789892183,0.00108399789892183,0.00108399789892183
0.995668043188846,0.0010829892027884,0.0010829892027884,0.0010829892027884,0.0010829892027884
0.995672046318893,0.00108198842027679,0.00108198842027679,0.00108198842027679,0.00108198842027679
0.995676018016148,0.00108099549596294,0.00108099549596294,0.00108099549596294,0.00108099549596294
0.99567995849955,0.0010800103751126,0.0010800103751126,0.0010800103751126,0.0010800103751126
0.995683867985314,0.00107903300367155,0.00107903300367155,0.00107903300367155,0.00107903300367155
0.995687746686976,0.00107806332825595,0.00107806332825595,0.00107806332825595,0.00107806332825595
0.995691594815429,0.00107710129614287,0.00107710129614287,0.00107710129614287,0.00107710129614287
0.995695412578956,0.00107614685526107,0.00107614685526107,0.00107614685526107,0.00107614685526107
0.995699200183273,0.00107519995418181,0.00107519995418181,0.00107519995418181,0.00107519995418181
0.99570295783156,0.00107426054210997,0.00107426054210997,0.00107426054210997,0.00107426054210997
0.995706685724499,0.00107332856887521,0.00107332856887521,0.00107332856887521,0.00107332856887521
0.995710384060307,0.00107240398492336,0.00107240398492336,0.00107240398492336,0.00107240398492336
0.995714053034768,0.00107148674130793,0.00107148674130793,0.00107148674130793,0.00107148674130793
0.995717692841273,0.00107057678968181,0.00107057678968181,0.00107057678968181,0.00107057678968181
0.995721303670844,0.00106967408228905,0.00106967408228905,0.00106967408228905,0.00106967408228905
