"x"
-9.20998029995698
-9.18727737910111
-9.16389215161627
-9.13988304541749
-9.11521585787303
-9.08985349427549
-9.0637556323008
-9.03687833634764
-9.00917361249632
-8.98058889276633
-8.95106643475037
-8.92054261939597
-8.88894712546892
-8.8562019537623
-8.8222202669901
-8.78690500194183
-8.75014719804928
-8.71182396985458
-8.67179602827221
-8.62990462451566
-8.5859677474074
-8.5397753438938
-8.49108324529125
-8.43960535447956
-8.38500346003781
-8.32687375611194
-8.26472870055466
-8.19797213209018
-8.12586439778261
-8.04747225468336
-7.96159479844941
-7.86665018216441
-7.76049523727185
-7.64012381631827
-7.50113058317528
-7.33668038830965
-7.13530973016327
-6.87549270381715
-6.50876506068458
-5.87948354016279
-9.18727737910111
-9.16398691339578
-9.13998036901856
-9.11531588565862
-9.08995638081461
-9.0638615458049
-9.03698746032473
-9.0092861476637
-8.98070505927182
-8.95118647476389
-8.92066680014815
-8.88907574283249
-8.85633533649689
-8.82235878180376
-8.78704905956519
-8.75029726057568
-8.71198055967664
-8.67195973905029
-8.63007613475915
-8.58614783745302
-8.53996491735422
-8.49128335646495
-8.43981724382721
-8.38522860075193
-8.3271139162201
-8.26498602721831
-8.19824926835103
-8.12616464799391
-8.04779982520563
-7.96195515881459
-7.86705062710984
-7.76094580048527
-7.64063883779155
-7.50173158486707
-7.33740183123405
-7.13621198587794
-6.87669671737465
-6.5105741065198
-5.8831199087461
-9.16389215161627
-9.13998036901856
-9.11531588565862
-9.08995638081461
-9.0638615458049
-9.03698746032473
-9.0092861476637
-8.98070505927182
-8.95118647476389
-8.92066680014815
-8.88907574283249
-8.85633533649689
-8.82235878180376
-8.78704905956519
-8.75029726057568
-8.71198055967664
-8.67195973905029
-8.63007613475915
-8.58614783745302
-8.53996491735422
-8.49128335646495
-8.43981724382721
-8.38522860075193
-8.3271139162201
-8.26498602721831
-8.19824926835103
-8.12616464799391
-8.04779982520563
-7.96195515881459
-7.86705062710984
-7.76094580048527
-7.64063883779155
-7.50173158486707
-7.33740183123405
-7.13621198587793
-6.87669671737465
-6.5105741065198
-5.8831199087461
-9.13988304541749
-9.11531588565862
-9.08995638081461
-9.0638615458049
-9.03698746032473
-9.0092861476637
-8.98070505927182
-8.95118647476389
-8.92066680014815
-8.88907574283249
-8.85633533649689
-8.82235878180376
-8.78704905956519
-8.75029726057568
-8.71198055967664
-8.67195973905029
-8.63007613475915
-8.58614783745302
-8.53996491735422
-8.49128335646495
-8.43981724382721
-8.38522860075193
-8.3271139162201
-8.26498602721831
-8.19824926835103
-8.12616464799391
-8.04779982520563
-7.96195515881459
-7.86705062710984
-7.76094580048527
-7.64063883779155
-7.50173158486707
-7.33740183123405
-7.13621198587793
-6.87669671737465
-6.5105741065198
-5.8831199087461
-9.11521585787303
-9.08995638081461
-9.0638615458049
-9.03698746032473
-9.0092861476637
-8.98070505927182
-8.95118647476389
-8.92066680014815
-8.88907574283249
-8.85633533649689
-8.82235878180376
-8.78704905956519
-8.75029726057568
-8.71198055967664
